text,cleaning,case_folding,normalisasi,tokenize,stopword removal,steming_data
"@PejuangPH Raf naik pentas dgn AI, takda gaduh gaduh. Petang, resign teruih. Padan muka walazah. Org utara kata buat kemaih cendoi",Raf naik pentas dgn AI takda gaduh gaduh Petang resign teruih Padan muka walazah Org utara kata buat kemaih cendoi,raf naik pentas dgn ai takda gaduh gaduh petang resign teruih padan muka walazah org utara kata buat kemaih cendoi,raf naik pentas dengan ai takda gaduh gaduh petang resign teruih padan muka walazah orang utara kata buat kemaih cendoi,"['raf', 'naik', 'pentas', 'dengan', 'ai', 'takda', 'gaduh', 'gaduh', 'petang', 'resign', 'teruih', 'padan', 'muka', 'walazah', 'orang', 'utara', 'kata', 'buat', 'kemaih', 'cendoi']","['raf', 'pentas', 'ai', 'takda', 'gaduh', 'gaduh', 'petang', 'resign', 'teruih', 'padan', 'muka', 'walazah', 'orang', 'utara', 'kemaih', 'cendoi']",raf pentas ai takda gaduh gaduh petang resign uih padan muka walazah orang utara kemaih cendoi
Seru ya jadi pengangguran https://t.co/rSUBFcYfID,Seru ya jadi pengangguran,seru ya jadi pengangguran,seru ya jadi pengangguran,"['seru', 'ya', 'jadi', 'pengangguran']","['seru', 'ya', 'pengangguran']",seru ya anggur
Penyebab Tingginya Pengangguran di Papua Berdasarkan data terbaru dari Badan Pusat Statistik (BPS) https://t.co/tsTkdv2dLW   #SuaraBatak #BatakBerbicara #TapanuliVoice #Innovation #AI #Breakingnews #DigitalNews #JKTInfo #KritikPemerintahan #WongCilik #JakartaHits #WeLoveJakarta #Batak #Tapanuli #IndonesiaBerita #BudayaBatak #Sumut #BeritaLokal #BatakPride #NARCISSISM_Trademark #JusticeForArgo,Penyebab Tingginya Pengangguran di Papua Berdasarkan data terbaru dari Badan Pusat Statistik BPS,penyebab tingginya pengangguran di papua berdasarkan data terbaru dari badan pusat statistik bps,penyebab tingginya pengangguran di papua berdasarkan data terbaru dari badan pusat statistik bps,"['penyebab', 'tingginya', 'pengangguran', 'di', 'papua', 'berdasarkan', 'data', 'terbaru', 'dari', 'badan', 'pusat', 'statistik', 'bps']","['penyebab', 'tingginya', 'pengangguran', 'papua', 'berdasarkan', 'data', 'terbaru', 'badan', 'pusat', 'statistik', 'bps']",sebab tinggi anggur papua dasar data baru badan pusat statistik bps
"DEHHHH KESALKUUU sama orang yang apaa apaa harus AI? yang apa² harus ikuti AI, tanpaa harus literasi dluu?? iyaa saya tauji AI mempermudah tp masa hal sesimple itu aja harus bnget ya? kok malah nurunin minat literasi jdnya?? wkwkwkwkww",DEHHHH KESALKUUU sama orang yang apaa apaa harus AI yang apa harus ikuti AI tanpaa harus literasi dluu iyaa saya tauji AI mempermudah tp masa hal sesimple itu aja harus bnget ya kok malah nurunin minat literasi jdnya wkwkwkwkww,dehhhh kesalkuuu sama orang yang apaa apaa harus ai yang apa harus ikuti ai tanpaa harus literasi dluu iyaa saya tauji ai mempermudah tp masa hal sesimple itu aja harus bnget ya kok malah nurunin minat literasi jdnya wkwkwkwkww,deh kesalkuuu sama orang yang apa apa harus ai yang apa harus ikuti ai tanpaa harus literasi dluu iya saya tauji ai mempermudah tapi masa hal sesimple itu saja harus banget ya kok malah nurunin minat literasi jdnya wkwkwkwkww,"['deh', 'kesalkuuu', 'sama', 'orang', 'yang', 'apa', 'apa', 'harus', 'ai', 'yang', 'apa', 'harus', 'ikuti', 'ai', 'tanpaa', 'harus', 'literasi', 'dluu', 'iya', 'saya', 'tauji', 'ai', 'mempermudah', 'tapi', 'masa', 'hal', 'sesimple', 'itu', 'saja', 'harus', 'banget', 'ya', 'kok', 'malah', 'nurunin', 'minat', 'literasi', 'jdnya', 'wkwkwkwkww']","['deh', 'kesalkuuu', 'orang', 'ai', 'ikuti', 'ai', 'tanpaa', 'literasi', 'dluu', 'iya', 'tauji', 'ai', 'mempermudah', 'sesimple', 'banget', 'ya', 'nurunin', 'minat', 'literasi', 'jdnya', 'wkwkwkwkww']",deh kesalkuuu orang ai ikut ai tanpaa literasi dluu iya tauji ai mudah sesimple banget ya nurunin minat literasi jdnya wkwkwkwkww
"Mengajarkan AI sejak usia dini bisa bermanfaat, membantu anak memahami teknologi dan risiko seperti hoax, sehingga mereka jadi pengguna kritis, bukan penonton pasif. Contohnya, alat AI seperti Brainly mempermudah belajar dengan fitur foto tugas. Namun, ada risiko ketergantungan, kurangnya interaksi manusia, dan privasi data. AI juga bisa salah atau bias, berpotensi mengganggu pembelajaran. Pendekatan hati-hati dengan kurikulum sesuai usia, pelatihan guru, dan pedoman etis diperlukan. Manfaat bisa lebih besar, tapi efek jangka panjang masih perlu diteliti.",Mengajarkan AI sejak usia dini bisa bermanfaat membantu anak memahami teknologi dan risiko seperti hoax sehingga mereka jadi pengguna kritis bukan penonton pasif Contohnya alat AI seperti Brainly mempermudah belajar dengan fitur foto tugas Namun ada risiko ketergantungan kurangnya interaksi manusia dan privasi data AI juga bisa salah atau bias berpotensi mengganggu pembelajaran Pendekatan hatihati dengan kurikulum sesuai usia pelatihan guru dan pedoman etis diperlukan Manfaat bisa lebih besar tapi efek jangka panjang masih perlu diteliti,mengajarkan ai sejak usia dini bisa bermanfaat membantu anak memahami teknologi dan risiko seperti hoax sehingga mereka jadi pengguna kritis bukan penonton pasif contohnya alat ai seperti brainly mempermudah belajar dengan fitur foto tugas namun ada risiko ketergantungan kurangnya interaksi manusia dan privasi data ai juga bisa salah atau bias berpotensi mengganggu pembelajaran pendekatan hatihati dengan kurikulum sesuai usia pelatihan guru dan pedoman etis diperlukan manfaat bisa lebih besar tapi efek jangka panjang masih perlu diteliti,mengajarkan ai sejak usia dini bisa bermanfaat membantu anak memahami teknologi dan risiko seperti hoax sehingga mereka jadi pengguna kritis bukan penonton pasif contohnya alat ai seperti brainly mempermudah belajar dengan fitur foto tugas namun ada risiko ketergantungan kurangnya interaksi manusia dan privasi data ai juga bisa salah atau bias berpotensi mengganggu pembelajaran pendekatan hatihati dengan kurikulum sesuai usia pelatihan guru dan pedoman etis diperlukan manfaat bisa lebih besar tapi efek jangka panjang masih perlu diteliti,"['mengajarkan', 'ai', 'sejak', 'usia', 'dini', 'bisa', 'bermanfaat', 'membantu', 'anak', 'memahami', 'teknologi', 'dan', 'risiko', 'seperti', 'hoax', 'sehingga', 'mereka', 'jadi', 'pengguna', 'kritis', 'bukan', 'penonton', 'pasif', 'contohnya', 'alat', 'ai', 'seperti', 'brainly', 'mempermudah', 'belajar', 'dengan', 'fitur', 'foto', 'tugas', 'namun', 'ada', 'risiko', 'ketergantungan', 'kurangnya', 'interaksi', 'manusia', 'dan', 'privasi', 'data', 'ai', 'juga', 'bisa', 'salah', 'atau', 'bias', 'berpotensi', 'mengganggu', 'pembelajaran', 'pendekatan', 'hatihati', 'dengan', 'kurikulum', 'sesuai', 'usia', 'pelatihan', 'guru', 'dan', 'pedoman', 'etis', 'diperlukan', 'manfaat', 'bisa', 'lebih', 'besar', 'tapi', 'efek', 'jangka', 'panjang', 'masih', 'perlu', 'diteliti']","['mengajarkan', 'ai', 'usia', 'bermanfaat', 'membantu', 'anak', 'memahami', 'teknologi', 'risiko', 'hoax', 'pengguna', 'kritis', 'penonton', 'pasif', 'contohnya', 'alat', 'ai', 'brainly', 'mempermudah', 'belajar', 'fitur', 'foto', 'tugas', 'risiko', 'ketergantungan', 'kurangnya', 'interaksi', 'manusia', 'privasi', 'data', 'ai', 'salah', 'bias', 'berpotensi', 'mengganggu', 'pembelajaran', 'pendekatan', 'hatihati', 'kurikulum', 'sesuai', 'usia', 'pelatihan', 'guru', 'pedoman', 'etis', 'manfaat', 'efek', 'jangka', 'diteliti']",ajar ai usia manfaat bantu anak paham teknologi risiko hoax guna kritis tonton pasif contoh alat ai brainly mudah ajar fitur foto tugas risiko gantung kurang interaksi manusia privasi data ai salah bias potensi ganggu ajar dekat hatihati kurikulum sesuai usia latih guru pedoman etis manfaat efek jangka teliti
Bingung mau ngapain jadi kerja lagi fuck my lifeee  Tapi ini bacaan menarik https://t.co/eEbVSaETs2,Bingung mau ngapain jadi kerja lagi fuck my lifeee  Tapi ini bacaan menarik,bingung mau ngapain jadi kerja lagi fuck my lifeee  tapi ini bacaan menarik,bingung mau mengapai jadi kerja lagi fuck my lifeee tapi ini bacaan menarik,"['bingung', 'mau', 'mengapai', 'jadi', 'kerja', 'lagi', 'fuck', 'my', 'lifeee', 'tapi', 'ini', 'bacaan', 'menarik']","['bingung', 'mengapai', 'kerja', 'fuck', 'my', 'lifeee', 'bacaan', 'menarik']",bingung kapai kerja fuck my lifeee baca tarik
@joshushu19 Aku yg ngedit tugas juga pakai AI 😭 Capek Weh otak sama fisik  AI ada untuk mempermudah knp gak dimanfaatkan,Aku yg ngedit tugas juga pakai AI  Capek Weh otak sama fisik  AI ada untuk mempermudah knp gak dimanfaatkan,aku yg ngedit tugas juga pakai ai  capek weh otak sama fisik  ai ada untuk mempermudah knp gak dimanfaatkan,aku yang ngedit tugas juga pakai ai capek weh otak sama fisik ai ada untuk mempermudah kenapa tidak dimanfaatkan,"['aku', 'yang', 'ngedit', 'tugas', 'juga', 'pakai', 'ai', 'capek', 'weh', 'otak', 'sama', 'fisik', 'ai', 'ada', 'untuk', 'mempermudah', 'kenapa', 'tidak', 'dimanfaatkan']","['ngedit', 'tugas', 'pakai', 'ai', 'capek', 'weh', 'otak', 'fisik', 'ai', 'mempermudah', 'dimanfaatkan']",ngedit tugas pakai ai capek weh otak fisik ai mudah manfaat
"@_coklatyyyyyyyy @Mileo0615 Sebagai penggelut dunia art pasti pada sedih karna potensi nya kegeser AL, but sorry to say diluaran sana banyak yg menganggap AI itu sebuah kemajuan teknologi yg fungsinya untuk mempermudah pekerjaan manusia. Jd banyak negara maju yg skrg malah masukin AI ke segala sektor",Sebagai penggelut dunia art pasti pada sedih karna potensi nya kegeser AL but sorry to say diluaran sana banyak yg menganggap AI itu sebuah kemajuan teknologi yg fungsinya untuk mempermudah pekerjaan manusia Jd banyak negara maju yg skrg malah masukin AI ke segala sektor,sebagai penggelut dunia art pasti pada sedih karna potensi nya kegeser al but sorry to say diluaran sana banyak yg menganggap ai itu sebuah kemajuan teknologi yg fungsinya untuk mempermudah pekerjaan manusia jd banyak negara maju yg skrg malah masukin ai ke segala sektor,sebagai penggelut dunia art pasti pada sedih karena potensi ya kegeser al but sorry tapi sayang diluaran sana banyak yang menganggap ai itu sebuah kemajuan teknologi yang fungsinya untuk mempermudah pekerjaan manusia jadi banyak negara maju yang sekarang malah memasuki ai ke segala sektor,"['sebagai', 'penggelut', 'dunia', 'art', 'pasti', 'pada', 'sedih', 'karena', 'potensi', 'ya', 'kegeser', 'al', 'but', 'sorry', 'tapi', 'sayang', 'diluaran', 'sana', 'banyak', 'yang', 'menganggap', 'ai', 'itu', 'sebuah', 'kemajuan', 'teknologi', 'yang', 'fungsinya', 'untuk', 'mempermudah', 'pekerjaan', 'manusia', 'jadi', 'banyak', 'negara', 'maju', 'yang', 'sekarang', 'malah', 'memasuki', 'ai', 'ke', 'segala', 'sektor']","['penggelut', 'dunia', 'art', 'sedih', 'potensi', 'ya', 'kegeser', 'al', 'but', 'sorry', 'sayang', 'diluaran', 'menganggap', 'ai', 'kemajuan', 'teknologi', 'fungsinya', 'mempermudah', 'pekerjaan', 'manusia', 'negara', 'maju', 'memasuki', 'ai', 'sektor']",gelut dunia art sedih potensi ya geser al but sorry sayang luar anggap ai maju teknologi fungsi mudah kerja manusia negara maju pasuk ai sektor
"@acaiijawa @affasyrn Ya begitulah, awam bila sebut AI paham Gen AI image and vids jer nak buat guane. Machine learning yg dah lama bantu kerja/benda seharian tak perasan. Just my 2sen.",Ya begitulah awam bila sebut AI paham Gen AI image and vids jer nak buat guane Machine learning yg dah lama bantu kerjabenda seharian tak perasan Just my 2sen,ya begitulah awam bila sebut ai paham gen ai image and vids jer nak buat guane machine learning yg dah lama bantu kerjabenda seharian tak perasan just my 2sen,ya begitulah awam bila sebut ai paham gen ai image and vids jer nak buat guane machine learning yang sudah lama bantu kerjabenda seharian tak perasan just my 2sen,"['ya', 'begitulah', 'awam', 'bila', 'sebut', 'ai', 'paham', 'gen', 'ai', 'image', 'and', 'vids', 'jer', 'nak', 'buat', 'guane', 'machine', 'learning', 'yang', 'sudah', 'lama', 'bantu', 'kerjabenda', 'seharian', 'tak', 'perasan', 'just', 'my', '2sen']","['ya', 'awam', 'ai', 'paham', 'gen', 'ai', 'image', 'and', 'vids', 'jer', 'nak', 'guane', 'machine', 'learning', 'bantu', 'kerjabenda', 'seharian', 'perasan', 'just', 'my', '2sen']",ya awam ai paham gen ai image and vids jer nak guane machine learning bantu kerjabenda hari peras just my 2sen
"Saya tidak bisa mengerjakan semua soal dari gambar yang kamu bagikan karena keterbatasan akses langsung ke kontennya. Namun, saya bisa membantu menjelaskan konsep atau menjawab pertanyaan spesifik jika kamu tulis soalnya. AI seperti saya bisa mempermudah belajar dengan menjelaskan materi secara sederhana, tapi hati-hati, jangan sampai hanya menyalin jawaban tanpa memahami, karena itu bisa mengurangi kemampuan berpikir kritis. Kirim soal tertentu atau topik yang kamu butuh bantuan, saya bantu jelaskan!",Saya tidak bisa mengerjakan semua soal dari gambar yang kamu bagikan karena keterbatasan akses langsung ke kontennya Namun saya bisa membantu menjelaskan konsep atau menjawab pertanyaan spesifik jika kamu tulis soalnya AI seperti saya bisa mempermudah belajar dengan menjelaskan materi secara sederhana tapi hatihati jangan sampai hanya menyalin jawaban tanpa memahami karena itu bisa mengurangi kemampuan berpikir kritis Kirim soal tertentu atau topik yang kamu butuh bantuan saya bantu jelaskan,saya tidak bisa mengerjakan semua soal dari gambar yang kamu bagikan karena keterbatasan akses langsung ke kontennya namun saya bisa membantu menjelaskan konsep atau menjawab pertanyaan spesifik jika kamu tulis soalnya ai seperti saya bisa mempermudah belajar dengan menjelaskan materi secara sederhana tapi hatihati jangan sampai hanya menyalin jawaban tanpa memahami karena itu bisa mengurangi kemampuan berpikir kritis kirim soal tertentu atau topik yang kamu butuh bantuan saya bantu jelaskan,saya tidak bisa mengerjakan semua soal dari gambar yang kamu bagikan karena keterbatasan akses langsung ke kontennya namun saya bisa membantu menjelaskan konsep atau menjawab pertanyaan spesifik jika kamu tulis soalnya ai seperti saya bisa mempermudah belajar dengan menjelaskan materi secara sederhana tapi hatihati jangan sampai hanya menyalin jawaban tanpa memahami karena itu bisa mengurangi kemampuan berpikir kritis kirim soal tertentu atau topik yang kamu butuh bantuan saya bantu jelaskan,"['saya', 'tidak', 'bisa', 'mengerjakan', 'semua', 'soal', 'dari', 'gambar', 'yang', 'kamu', 'bagikan', 'karena', 'keterbatasan', 'akses', 'langsung', 'ke', 'kontennya', 'namun', 'saya', 'bisa', 'membantu', 'menjelaskan', 'konsep', 'atau', 'menjawab', 'pertanyaan', 'spesifik', 'jika', 'kamu', 'tulis', 'soalnya', 'ai', 'seperti', 'saya', 'bisa', 'mempermudah', 'belajar', 'dengan', 'menjelaskan', 'materi', 'secara', 'sederhana', 'tapi', 'hatihati', 'jangan', 'sampai', 'hanya', 'menyalin', 'jawaban', 'tanpa', 'memahami', 'karena', 'itu', 'bisa', 'mengurangi', 'kemampuan', 'berpikir', 'kritis', 'kirim', 'soal', 'tertentu', 'atau', 'topik', 'yang', 'kamu', 'butuh', 'bantuan', 'saya', 'bantu', 'jelaskan']","['gambar', 'bagikan', 'keterbatasan', 'akses', 'langsung', 'kontennya', 'membantu', 'konsep', 'spesifik', 'tulis', 'ai', 'mempermudah', 'belajar', 'materi', 'sederhana', 'hatihati', 'menyalin', 'memahami', 'mengurangi', 'kemampuan', 'berpikir', 'kritis', 'kirim', 'topik', 'butuh', 'bantuan', 'bantu']",gambar bagi batas akses langsung konten bantu konsep spesifik tulis ai mudah ajar materi sederhana hatihati salin paham kurang mampu pikir kritis kirim topik butuh bantu bantu
"Trading cerdas itu perlu strategi, bukan emosi. Cek 7 life hack ini biar kamu makin siap hadapi market! 📉 Beli pas fear, 📈 Jual pas greed, 🤖 Dan biarkan AI bantu kerja kamu!  #keepbit #crypto #aitradingapp #tips #cryptonews #mobileapps https://t.co/UJWKbcrV27",Trading cerdas itu perlu strategi bukan emosi Cek 7 life hack ini biar kamu makin siap hadapi market  Beli pas fear  Jual pas greed  Dan biarkan AI bantu kerja kamu,trading cerdas itu perlu strategi bukan emosi cek 7 life hack ini biar kamu makin siap hadapi market  beli pas fear  jual pas greed  dan biarkan ai bantu kerja kamu,trading cerdas itu perlu strategi bukan emosi cek 7 life hack ini biar kamu makin siap hadapi market beli pas fear jual pas greed dan biarkan ai bantu kerja kamu,"['trading', 'cerdas', 'itu', 'perlu', 'strategi', 'bukan', 'emosi', 'cek', '7', 'life', 'hack', 'ini', 'biar', 'kamu', 'makin', 'siap', 'hadapi', 'market', 'beli', 'pas', 'fear', 'jual', 'pas', 'greed', 'dan', 'biarkan', 'ai', 'bantu', 'kerja', 'kamu']","['trading', 'cerdas', 'strategi', 'emosi', 'cek', '7', 'life', 'hack', 'biar', 'hadapi', 'market', 'beli', 'pas', 'fear', 'jual', 'pas', 'greed', 'biarkan', 'ai', 'bantu', 'kerja']",trading cerdas strategi emosi cek 7 life hack biar hadap market beli pas fear jual pas greed biar ai bantu kerja
"Tahun 2030, robot bukan cuma bantu kerja. Tapi juga gantikan kerja manusia. 📉 Menurut laporan WEF Future of Jobs 2023, 83 juta pekerjaan manusia akan hilang, digantikan otomatisasi dan AI. 📈 Tapi akan muncul 69 juta jenis pekerjaan baru yang berbasis teknologi. Artinya? Bukan soal takut digantikan robot, tapi kita siap atau enggak buat beradaptasi.  #FutureOfWork #AI2030 #RobotVsHuman",Tahun 2030 robot bukan cuma bantu kerja Tapi juga gantikan kerja manusia  Menurut laporan WEF Future of Jobs 2023 83 juta pekerjaan manusia akan hilang digantikan otomatisasi dan AI  Tapi akan muncul 69 juta jenis pekerjaan baru yang berbasis teknologi Artinya Bukan soal takut digantikan robot tapi kita siap atau enggak buat beradaptasi,tahun 2030 robot bukan cuma bantu kerja tapi juga gantikan kerja manusia  menurut laporan wef future of jobs 2023 83 juta pekerjaan manusia akan hilang digantikan otomatisasi dan ai  tapi akan muncul 69 juta jenis pekerjaan baru yang berbasis teknologi artinya bukan soal takut digantikan robot tapi kita siap atau enggak buat beradaptasi,tahun 2030 robot bukan hanya bantu kerja tapi juga gantikan kerja manusia menurut laporan wef future of jobs 2023 83 juta pekerjaan manusia akan hilang digantikan otomatisasi dan ai tapi akan muncul 69 juta jenis pekerjaan baru yang berbasis teknologi artinya bukan soal takut digantikan robot tapi kita siap atau enggak buat beradaptasi,"['tahun', '2030', 'robot', 'bukan', 'hanya', 'bantu', 'kerja', 'tapi', 'juga', 'gantikan', 'kerja', 'manusia', 'menurut', 'laporan', 'wef', 'future', 'of', 'jobs', '2023', '83', 'juta', 'pekerjaan', 'manusia', 'akan', 'hilang', 'digantikan', 'otomatisasi', 'dan', 'ai', 'tapi', 'akan', 'muncul', '69', 'juta', 'jenis', 'pekerjaan', 'baru', 'yang', 'berbasis', 'teknologi', 'artinya', 'bukan', 'soal', 'takut', 'digantikan', 'robot', 'tapi', 'kita', 'siap', 'atau', 'enggak', 'buat', 'beradaptasi']","['2030', 'robot', 'bantu', 'kerja', 'gantikan', 'kerja', 'manusia', 'laporan', 'wef', 'future', 'of', 'jobs', '2023', '83', 'juta', 'pekerjaan', 'manusia', 'hilang', 'digantikan', 'otomatisasi', 'ai', 'muncul', '69', 'juta', 'jenis', 'pekerjaan', 'berbasis', 'teknologi', 'takut', 'digantikan', 'robot', 'beradaptasi']",2030 robot bantu kerja ganti kerja manusia lapor wef future of jobs 2023 83 juta kerja manusia hilang ganti otomatisasi ai muncul 69 juta jenis kerja bas teknologi takut ganti robot adaptasi
